SWISSPROT,Count,Proportion(%)
Q04637,1210,0.0142
Q8N7X0,1210,0.0142
Q9UGL1,1210,0.0142
Q9Y5S2,1210,0.0142
O15303,1209,0.0142
O14640,1208,0.0142
P46063,1208,0.0142
Q4KMG0,1207,0.0141
P08603,1207,0.0141
Q14005,1206,0.0141
O94885,1205,0.0141
O15553,1205,0.0141
Q8NFD5,1204,0.0141
A4D1E1,1202,0.0141
Q13576,1202,0.0141
P29375,1202,0.0141
P18206,1201,0.0141
O75339,1201,0.0141
P78504,1199,0.0141
P22681,1199,0.0141
Q9Y5H5,1199,0.0141
Q9ULL1,1198,0.014
Q4VC44,1197,0.014
Q8TEQ8,1196,0.014
Q15477,1193,0.014
P36894,1193,0.014
Q9HCH0,1192,0.014
Q9H2M9,1191,0.014
Q8TEU7,1191,0.014
Q8N766,1189,0.0139
Q8IYF1,1189,0.0139
P51805,1188,0.0139
Q70Z35,1188,0.0139
Q9NZW4,1188,0.0139
A6NKG5,1188,0.0139
Q92752,1188,0.0139
Q9H7N4,1188,0.0139
Q92620,1187,0.0139
P29322,1186,0.0139
O75146,1184,0.0139
Q9P2P5,1184,0.0139
Q70EL1,1183,0.0139
Q16825,1182,0.0139
Q96HY7,1182,0.0139
Q9HB75,1182,0.0139
Q13428,1182,0.0139
Q5JYT7,1182,0.0139
Q8IWV7,1180,0.0138
Q15831,1180,0.0138
P35609,1178,0.0138
Q13201,1178,0.0138
Q96QE3,1176,0.0138
Q8IXK2,1176,0.0138
Q9BX26,1175,0.0138
P20807,1175,0.0138
P55291,1174,0.0138
Q2TAC6,1174,0.0138
Q14004,1174,0.0138
Q92932,1172,0.0137
P28290,1171,0.0137
Q92889,1171,0.0137
P07814,1171,0.0137
Q9HBB8,1171,0.0137
Q12931,1170,0.0137
Q9UQ90,1170,0.0137
P08575,1170,0.0137
Q06278,1169,0.0137
O75093,1169,0.0137
Q9P2S2,1169,0.0137
P08069,1169,0.0137
Q5XPI4,1169,0.0137
Q96PQ0,1168,0.0137
O14594,1167,0.0137
P20849,1165,0.0137
O15055,1165,0.0137
O94813,1164,0.0136
P35916,1163,0.0136
Q12873,1162,0.0136
Q96F46,1162,0.0136
Q9UNS1,1161,0.0136
P38570,1160,0.0136
O75155,1159,0.0136
O95382,1159,0.0136
Q9HBR0,1159,0.0136
Q86VH2,1158,0.0136
Q9H6S0,1157,0.0136
Q9HCE6,1157,0.0136
Q6WKZ4,1157,0.0136
Q460N5,1157,0.0136
O60290,1157,0.0136
O15357,1156,0.0136
Q63HM2,1155,0.0135
Q9NYU2,1154,0.0135
Q12913,1153,0.0135
Q13224,1152,0.0135
Q49AJ0,1152,0.0135
O15069,1151,0.0135
O75581,1150,0.0135
Q8WX93,1150,0.0135
Q01974,1149,0.0135
O14559,1149,0.0135
Q14692,1149,0.0135
Q9NPG4,1148,0.0135
Q9UN73,1148,0.0135
O75129,1147,0.0134
Q76L83,1147,0.0134
Q8IZF2,1146,0.0134
P53355,1145,0.0134
O94822,1145,0.0134
Q5VZ46,1144,0.0134
Q8IUX7,1143,0.0134
Q9UN72,1143,0.0134
Q9UN67,1143,0.0134
Q93100,1143,0.0134
Q9UBG0,1143,0.0134
Q5T9A4,1143,0.0134
Q9NR16,1143,0.0134
Q9C0D4,1142,0.0134
Q7Z4S6,1141,0.0134
Q9UHN6,1141,0.0134
Q5XKL5,1140,0.0134
Q9ULL4,1140,0.0134
Q75V66,1138,0.0133
Q8IWB4,1137,0.0133
Q9UPQ7,1137,0.0133
Q99590,1136,0.0133
A4FU69,1136,0.0133
O14802,1136,0.0133
Q9UPR6,1136,0.0133
O14529,1136,0.0133
Q9Y219,1136,0.0133
Q8TDY2,1136,0.0133
P57678,1135,0.0133
Q9UKX5,1135,0.0133
Q9UPP2,1134,0.0133
P20702,1134,0.0133
O43426,1132,0.0133
P07954,1132,0.0133
A2PYH4,1132,0.0133
Q9P2K8,1131,0.0133
O75808,1131,0.0133
Q9UPX0,1131,0.0133
O95271,1129,0.0132
Q96DN6,1129,0.0132
Q96JP9,1129,0.0132
Q18PE1,1128,0.0132
Q8TER0,1127,0.0132
Q99569,1127,0.0132
Q7Z392,1127,0.0132
Q502W6,1127,0.0132
Q9H221,1126,0.0132
Q8IZF0,1126,0.0132
Q8TCU6,1126,0.0132
Q6BDS2,1125,0.0132
Q7Z4H7,1125,0.0132
O75112,1124,0.0132
A5A3E0,1123,0.0132
Q69YN4,1123,0.0132
Q04671,1123,0.0132
Q6ZU65,1122,0.0132
Q14008,1118,0.0131
Q13233,1118,0.0131
Q9NQC3,1118,0.0131
O43511,1117,0.0131
Q8IXZ2,1117,0.0131
Q9UK61,1116,0.0131
Q9BXT8,1116,0.0131
O94887,1116,0.0131
Q00597,1116,0.0131
Q8ND23,1115,0.0131
O43896,1114,0.0131
P09619,1113,0.013
Q9Y666,1113,0.013
Q86UL8,1113,0.013
Q96AX9,1112,0.013
Q92859,1112,0.013
Q9NPG3,1112,0.013
P52824,1112,0.013
Q5T7B8,1111,0.013
Q13753,1111,0.013
Q2VIQ3,1109,0.013
Q96Q05,1108,0.013
P56945,1108,0.013
P49748,1108,0.013
Q9P2H5,1107,0.013
Q9P2J2,1107,0.013
Q9ULM3,1107,0.013
Q8NBP7,1106,0.013
Q9H3U1,1106,0.013
Q9HCC9,1105,0.013
Q9P227,1105,0.013
Q149N8,1105,0.013
O43502,1105,0.013
O43526,1105,0.013
O43861,1104,0.0129
P02545,1104,0.0129
Q8N1G0,1103,0.0129
Q9ULI3,1103,0.0129
Q13608,1102,0.0129
Q9Y5H9,1100,0.0129
Q9NZP6,1100,0.0129
P06312,1099,0.0129
Q9Y5I2,1099,0.0129
Q92610,1099,0.0129
Q86W25,1099,0.0129
Q9BTW9,1099,0.0129
P49641,1099,0.0129
O15072,1099,0.0129
Q6S8J3,1098,0.0129
Q9Y4H2,1098,0.0129
Q13129,1098,0.0129
P35968,1097,0.0129
Q59H18,1097,0.0129
Q8IY37,1096,0.0128
Q9H2T7,1095,0.0128
O15090,1095,0.0128
Q5TYW1,1095,0.0128
Q70CQ4,1095,0.0128
O60343,1094,0.0128
P52790,1094,0.0128
O95644,1094,0.0128
Q9Y4R8,1093,0.0128
O60309,1093,0.0128
Q86UT6,1092,0.0128
P28715,1092,0.0128
Q9BXL7,1091,0.0128
Q9Y5F1,1091,0.0128
Q76LX8,1091,0.0128
Q5SW79,1091,0.0128
O94779,1090,0.0128
Q9Y2H5,1090,0.0128
Q13127,1090,0.0128
P00451,1090,0.0128
Q6P4R8,1089,0.0128
P78357,1089,0.0128
Q8WZ75,1089,0.0128
Q9Y5I1,1089,0.0128
Q9UPZ3,1089,0.0128
Q9Y613,1088,0.0128
O60242,1088,0.0128
Q96RY5,1088,0.0128
Q5TB80,1088,0.0128
O15014,1087,0.0127
Q8WUJ3,1086,0.0127
Q8N9V7,1085,0.0127
Q5T848,1085,0.0127
Q86SQ0,1085,0.0127
Q9NQ38,1085,0.0127
Q53TS8,1084,0.0127
Q9NRP7,1084,0.0127
Q13393,1084,0.0127
Q7Z5J8,1082,0.0127
O60706,1082,0.0127
Q86SJ6,1082,0.0127
O43490,1081,0.0127
Q8N9H8,1081,0.0127
Q92833,1081,0.0127
Q03701,1080,0.0127
Q9NZC7,1080,0.0127
Q10571,1080,0.0127
P07202,1079,0.0126
P11217,1079,0.0126
Q9Y2E4,1079,0.0126
Q2KHR2,1079,0.0126
Q9Y5G7,1078,0.0126
Q05481,1078,0.0126
Q13349,1077,0.0126
Q15811,1076,0.0126
Q9UN74,1076,0.0126
Q6ZV73,1075,0.0126
P51172,1075,0.0126
Q9Y5F0,1074,0.0126
Q9UN66,1072,0.0126
P35590,1072,0.0126
Q12866,1071,0.0126
Q8TEQ0,1070,0.0125
O94851,1070,0.0125
Q8N1F8,1070,0.0125
O95817,1069,0.0125
Q86W28,1069,0.0125
Q9NTJ4,1069,0.0125
Q9Y6R4,1068,0.0125
P10321,1067,0.0125
Q8N5C6,1067,0.0125
P41252,1067,0.0125
Q9NSV4,1066,0.0125
P30414,1065,0.0125
P29474,1065,0.0125
Q2YD98,1065,0.0125
A4D2P6,1064,0.0125
Q5TCY1,1064,0.0125
Q9P283,1064,0.0125
P16499,1063,0.0125
Q9H7Z3,1063,0.0125
Q9Y6Q9,1063,0.0125
Q5T6F2,1063,0.0125
Q9BX66,1062,0.0124
Q9Y6K5,1062,0.0124
O00160,1062,0.0124
O75694,1061,0.0124
Q05469,1061,0.0124
P98073,1061,0.0124
P0C7H9,1061,0.0124
Q96NH3,1060,0.0124
Q12767,1060,0.0124
Q8TF21,1059,0.0124
Q9Y3M8,1059,0.0124
Q9UN75,1059,0.0124
P53708,1058,0.0124
Q3T906,1058,0.0124
Q8NEP3,1058,0.0124
Q12770,1058,0.0124
O60885,1058,0.0124
Q14118,1057,0.0124
Q7Z6L1,1056,0.0124
Q6ZU69,1056,0.0124
Q9Y5H8,1055,0.0124
Q2VPK5,1055,0.0124
Q5VT52,1055,0.0124
Q7Z570,1055,0.0124
Q9UL54,1055,0.0124
Q6R327,1054,0.0124
Q9Y5G8,1054,0.0124
P08514,1054,0.0124
P14923,1054,0.0124
P46940,1053,0.0123
P57737,1053,0.0123
Q8IWE5,1053,0.0123
P25092,1053,0.0123
Q9BZF9,1052,0.0123
O75054,1052,0.0123
Q9ULM0,1052,0.0123
Q9NQW1,1050,0.0123
Q8TDY8,1050,0.0123
Q13136,1050,0.0123
Q24JP5,1050,0.0123
P15918,1049,0.0123
Q3BBV0,1049,0.0123
Q9H6R4,1049,0.0123
Q9HBA0,1049,0.0123
O95622,1049,0.0123
O60241,1048,0.0123
P22607,1048,0.0123
P51531,1048,0.0123
P01023,1047,0.0123
P42702,1047,0.0123
O75385,1047,0.0123
Q17R60,1047,0.0123
Q9Y446,1046,0.0123
O14522,1046,0.0123
Q5JTZ9,1045,0.0122
P48552,1044,0.0122
P12036,1044,0.0122
Q2M2H8,1044,0.0122
Q6MZM0,1044,0.0122
Q8N3T6,1043,0.0122
Q14679,1043,0.0122
Q96L93,1042,0.0122
P29400,1041,0.0122
Q4VNC1,1041,0.0122
Q9NRM1,1041,0.0122
Q9Y2L5,1040,0.0122
Q7Z6I6,1040,0.0122
O14939,1040,0.0122
Q8IZJ1,1040,0.0122
P04439,1039,0.0122
P0C869,1039,0.0122
Q9Y6L7,1039,0.0122
Q12965,1039,0.0122
Q9HCN3,1039,0.0122
Q92619,1038,0.0122
A6NNT2,1038,0.0122
P21709,1038,0.0122
Q9ULJ7,1038,0.0122
Q6ZMZ3,1037,0.0122
Q9Y283,1037,0.0122
Q13488,1036,0.0121
Q9P243,1036,0.0121
Q6ZU80,1036,0.0121
Q6ZUX3,1036,0.0121
Q63ZY3,1036,0.0121
Q92547,1035,0.0121
P54760,1034,0.0121
P15923,1033,0.0121
Q9H0B3,1032,0.0121
Q8WW38,1032,0.0121
P51787,1032,0.0121
Q6R6M4,1031,0.0121
Q6P2Q9,1031,0.0121
Q6JQN1,1030,0.0121
Q5VY43,1030,0.0121
Q02246,1030,0.0121
Q2TB90,1030,0.0121
O14983,1029,0.0121
P13671,1029,0.0121
Q9Y3T9,1029,0.0121
O60732,1029,0.0121
Q8N393,1028,0.0121
Q96PV0,1028,0.0121
Q53SF7,1027,0.012
Q9P2D6,1026,0.012
O00203,1026,0.012
Q14432,1026,0.012
Q6IQ32,1026,0.012
Q14993,1025,0.012
Q9NPP4,1025,0.012
Q5VYM1,1024,0.012
Q9H6K5,1024,0.012
Q9Y4F1,1024,0.012
A0JNW5,1023,0.012
Q96MN2,1023,0.012
Q9Y5H7,1023,0.012
P35475,1023,0.012
Q8WWQ0,1023,0.012
Q6ZMP0,1023,0.012
Q96T23,1022,0.012
A5YKK6,1022,0.012
O43379,1022,0.012
O94989,1021,0.012
A8MXY4,1021,0.012
Q9UBC5,1021,0.012
Q5HYA8,1021,0.012
P39880,1020,0.012
Q92628,1020,0.012
Q86UP2,1020,0.012
Q9H3R0,1020,0.012
P08151,1019,0.0119
Q8TF62,1019,0.0119
Q86YN6,1019,0.0119
Q9Y5I3,1019,0.0119
Q96JE7,1019,0.0119
P26640,1019,0.0119
Q5TIA1,1019,0.0119
O75064,1018,0.0119
Q2VWP7,1018,0.0119
Q66GS9,1018,0.0119
P21860,1018,0.0119
P19835,1017,0.0119
Q5TCZ1,1017,0.0119
Q8WTW3,1016,0.0119
Q13563,1016,0.0119
Q7Z403,1016,0.0119
P98196,1015,0.0119
Q15648,1015,0.0119
Q02880,1014,0.0119
Q9Y2L6,1014,0.0119
Q8TB24,1014,0.0119
Q9Y2U8,1014,0.0119
Q8TE23,1014,0.0119
Q07837,1013,0.0119
P54259,1013,0.0119
P40145,1013,0.0119
Q6IEE7,1012,0.0119
Q86T65,1011,0.0119
P00450,1011,0.0119
Q12772,1011,0.0119
Q9P2E2,1010,0.0118
O15399,1010,0.0118
Q6ZN30,1010,0.0118
Q9BQ52,1010,0.0118
P00519,1010,0.0118
Q9Y5G6,1009,0.0118
Q5T2S8,1009,0.0118
Q4VNC0,1009,0.0118
Q9ULD0,1009,0.0118
Q5VU97,1008,0.0118
Q9NS56,1008,0.0118
Q9Y5H1,1008,0.0118
Q9UPM8,1008,0.0118
Q04656,1008,0.0118
Q3MJ13,1007,0.0118
Q6IQ55,1007,0.0118
P78549,1006,0.0118
P51826,1006,0.0118
Q5TCQ9,1006,0.0118
Q14C87,1006,0.0118
Q7Z3U7,1006,0.0118
Q8IX07,1005,0.0118
Q6ZMY3,1005,0.0118
Q6P1N0,1004,0.0118
O00562,1004,0.0118
Q9NZV1,1004,0.0118
Q7Z5M5,1004,0.0118
Q5T7N3,1004,0.0118
Q92543,1004,0.0118
Q8NCN5,1004,0.0118
Q8TDD1,1003,0.0118
Q86VM9,1003,0.0118
A8MYU2,1003,0.0118
Q14152,1003,0.0118
Q9Y4E6,1002,0.0117
Q9P265,1002,0.0117
P04626,1001,0.0117
O94983,1001,0.0117
Q9UL12,1001,0.0117
Q9Y5F2,1000,0.0117
Q9Y5Q5,1000,0.0117
Q8WVS4,1000,0.0117
Q13017,1000,0.0117
Q9Y5E1,1000,0.0117
Q13370,999,0.0117
P11498,999,0.0117
O15439,999,0.0117
Q969F9,999,0.0117
Q9Y5G5,999,0.0117
P04629,999,0.0117
Q32MK0,999,0.0117
A6NCI4,999,0.0117
Q5M775,999,0.0117
Q9NNW5,998,0.0117
Q00722,998,0.0117
Q13733,997,0.0117
Q6ZSI9,997,0.0117
P01133,997,0.0117
Q96NW4,997,0.0117
Q8NDL9,997,0.0117
Q8WX94,997,0.0117
O94762,996,0.0117
Q8WXH2,996,0.0117
Q15788,996,0.0117
Q56UN5,996,0.0117
Q9BZ71,995,0.0117
Q15303,995,0.0117
O95405,995,0.0117
Q674R7,994,0.0117
Q9Y2H9,994,0.0117
Q15678,994,0.0117
Q9UP95,994,0.0117
Q400G9,994,0.0117
Q86Y38,993,0.0116
Q12788,993,0.0116
Q7Z2W7,992,0.0116
Q8N944,992,0.0116
Q15334,992,0.0116
O75762,991,0.0116
Q6PL18,991,0.0116
Q8IVT2,991,0.0116
Q9Y2M0,991,0.0116
Q9Y4C8,990,0.0116
O60518,989,0.0116
P52333,989,0.0116
Q9Y4I1,988,0.0116
Q15596,988,0.0116
Q9Y6C2,988,0.0116
P48751,988,0.0116
O14514,987,0.0116
Q13796,986,0.0116
Q8N3P4,986,0.0116
P35442,986,0.0116
Q6ZMN7,985,0.0115
O60721,985,0.0115
Q9Y239,985,0.0115
Q9HAW4,984,0.0115
Q12882,984,0.0115
Q06190,983,0.0115
Q15714,983,0.0115
Q0VD83,983,0.0115
Q96EP0,983,0.0115
Q5JZY3,983,0.0115
P30622,983,0.0115
P12755,982,0.0115
P22223,982,0.0115
O95140,982,0.0115
Q86W24,981,0.0115
O60315,981,0.0115
Q9Y5B0,981,0.0115
O95479,981,0.0115
Q70E73,980,0.0115
Q86Y56,980,0.0115
P18858,979,0.0115
Q6AWC2,979,0.0115
Q9Y5G3,979,0.0115
Q8IZ83,979,0.0115
P51828,979,0.0115
Q9Y4B4,978,0.0115
Q6ZSZ6,978,0.0115
Q9P1Y5,977,0.0115
O94901,977,0.0115
O75578,976,0.0114
P17948,976,0.0114
P80192,976,0.0114
Q14839,975,0.0114
Q9Y5G1,975,0.0114
Q9NQW8,975,0.0114
P07333,974,0.0114
Q93074,974,0.0114
Q9P253,973,0.0114
Q02809,973,0.0114
P0CG39,973,0.0114
Q9BZ76,972,0.0114
Q12768,972,0.0114
O14646,972,0.0114
Q9Y5H0,972,0.0114
Q6PIJ6,972,0.0114
Q9UPX6,971,0.0114
P11464,971,0.0114
Q9NS87,970,0.0114
Q6DN12,970,0.0114
Q9C0E4,970,0.0114
Q9UBS9,970,0.0114
P11216,969,0.0114
O43520,969,0.0114
Q9Y5I0,969,0.0114
Q92823,969,0.0114
Q58EX7,968,0.0113
Q9H2B4,968,0.0113
Q5C9Z4,968,0.0113
Q8IWV8,967,0.0113
P04637,966,0.0113
Q9NRE2,966,0.0113
Q6IQ26,966,0.0113
O43525,966,0.0113
P47897,965,0.0113
Q6L9W6,965,0.0113
P27987,965,0.0113
Q8WYP3,965,0.0113
O75717,965,0.0113
Q9NQS7,964,0.0113
B1AK53,964,0.0113
Q99707,964,0.0113
Q9C091,964,0.0113
Q2KHT3,964,0.0113
Q9P2E5,964,0.0113
Q5VWQ8,964,0.0113
Q96S06,963,0.0113
Q6AI08,963,0.0113
Q96M83,963,0.0113
Q8ND30,963,0.0113
Q9ULG1,963,0.0113
Q7Z3K3,963,0.0113
Q68DD2,963,0.0113
O95427,962,0.0113
Q08043,962,0.0113
Q9NQV7,962,0.0113
O15265,962,0.0113
Q8TCU5,961,0.0113
Q9UGT4,961,0.0113
O14917,961,0.0113
Q9Y345,961,0.0113
Q9UJQ4,961,0.0113
P33991,961,0.0113
Q8N130,960,0.0113
Q96MR6,960,0.0113
Q5VV43,960,0.0113
P51530,960,0.0113
Q8N960,960,0.0113
Q86UP3,960,0.0113
Q6P0N0,960,0.0113
Q9Y5E9,960,0.0113
Q16821,959,0.0112
Q86WZ0,959,0.0112
Q9NYV4,958,0.0112
Q9Y2J2,958,0.0112
Q6Q4G3,957,0.0112
P32927,957,0.0112
O43306,957,0.0112
Q6ZRH7,957,0.0112
Q9BXX0,957,0.0112
Q92896,957,0.0112
Q9HCE9,957,0.0112
P04920,956,0.0112
Q6ZRS4,956,0.0112
P51797,955,0.0112
P53814,955,0.0112
Q08289,955,0.0112
Q4G0N8,955,0.0112
Q9UHW9,954,0.0112
Q8NCV1,954,0.0112
Q76FK4,954,0.0112
Q9P203,953,0.0112
Q9H2E6,953,0.0112
Q76MJ5,953,0.0112
Q17RS7,951,0.0111
O75882,949,0.0111
P48553,949,0.0111
Q9HC35,949,0.0111
P78316,949,0.0111
Q69YH5,948,0.0111
Q13621,948,0.0111
Q9Y5E4,948,0.0111
Q53GL7,947,0.0111
P49917,947,0.0111
Q13591,947,0.0111
P57059,947,0.0111
O14526,947,0.0111
P35240,946,0.0111
Q2KHM9,946,0.0111
Q9BR39,946,0.0111
P51788,946,0.0111
Q96H55,946,0.0111
Q8NB90,945,0.0111
Q09MP3,945,0.0111
Q9UNY4,945,0.0111
Q8WY21,945,0.0111
Q7Z3V4,945,0.0111
P36956,944,0.0111
Q8TBY9,943,0.0111
P13497,943,0.0111
Q7Z7B0,942,0.011
Q92797,942,0.011
Q8NHM5,942,0.011
Q7L576,942,0.011
Q9NSY1,942,0.011
P43681,941,0.011
Q9NRJ7,941,0.011
Q6ZRQ5,941,0.011
Q9NQW6,940,0.011
P10643,940,0.011
Q14151,940,0.011
Q96EN8,940,0.011
Q9NVR5,939,0.011
P01889,939,0.011
Q9NTJ3,939,0.011
Q96JF6,939,0.011
P29475,938,0.011
Q86YR7,938,0.011
Q9UPN6,937,0.011
Q6UXX5,937,0.011
Q9Y5H4,936,0.011
Q86SQ4,936,0.011
Q8NDG6,936,0.011
O94991,936,0.011
Q99665,936,0.011
Q8N283,936,0.011
Q60I27,936,0.011
Q9UKY4,936,0.011
Q9BSJ8,935,0.011
Q9P0V3,934,0.0109
P20936,934,0.0109
Q8IZL2,933,0.0109
O60674,933,0.0109
Q494U1,933,0.0109
Q8TBY8,933,0.0109
O43304,932,0.0109
Q8TEV9,932,0.0109
Q5VV63,932,0.0109
Q6UW60,932,0.0109
Q9C0B9,932,0.0109
O00444,932,0.0109
Q7Z2Z2,930,0.0109
Q8N4W9,930,0.0109
Q8NHY3,930,0.0109
Q96S38,930,0.0109
O95487,930,0.0109
Q9NZN5,930,0.0109
Q9UMZ2,930,0.0109
Q9HCR9,930,0.0109
Q9Y5G9,930,0.0109
Q8TEX9,929,0.0109
Q12774,929,0.0109
Q7RTR0,929,0.0109
P54707,929,0.0109
O75771,929,0.0109
O60568,928,0.0109
Q9H222,928,0.0109
Q9UEF7,928,0.0109
Q969U6,927,0.0109
Q8IX01,927,0.0109
Q52LW3,927,0.0109
O75132,927,0.0109
O96028,927,0.0109
P35228,927,0.0109
Q8TE58,926,0.0109
P08183,926,0.0109
Q13724,926,0.0109
O95932,925,0.0108
Q9NZC9,925,0.0108
Q14957,924,0.0108
Q9C0C7,924,0.0108
Q9NUA8,924,0.0108
Q9H0D2,924,0.0108
Q01813,924,0.0108
Q9Y4A8,924,0.0108
A1X283,924,0.0108
P17813,924,0.0108
Q6PCD5,923,0.0108
Q8NBS3,923,0.0108
Q9Y4L1,923,0.0108
O14981,923,0.0108
B0I1T2,923,0.0108
Q9ULE4,922,0.0108
Q8WUM0,921,0.0108
Q5TIE3,921,0.0108
Q93033,921,0.0108
Q5EBL2,921,0.0108
P11678,921,0.0108
Q86XL3,921,0.0108
Q96T60,920,0.0108
Q9NTI2,920,0.0108
Q8WU66,920,0.0108
P19022,920,0.0108
Q96JK9,919,0.0108
Q8IZL8,919,0.0108
Q9UMS6,918,0.0108
Q9Y6A5,918,0.0108
Q9NRL2,918,0.0108
Q96KQ4,918,0.0108
P06213,918,0.0108
Q96EV2,918,0.0108
Q3YEC7,917,0.0107
Q7Z2Y5,917,0.0107
Q16281,917,0.0107
P56199,917,0.0107
P22735,916,0.0107
Q63HK3,916,0.0107
Q8NFM4,915,0.0107
Q9C0B7,915,0.0107
Q04756,914,0.0107
Q5T1M5,914,0.0107
P28329,914,0.0107
Q2VPB7,914,0.0107
Q5QGS0,914,0.0107
Q86XP0,913,0.0107
Q2M389,913,0.0107
Q562F6,913,0.0107
Q8IZU8,913,0.0107
Q6ZW76,913,0.0107
Q6W2J9,912,0.0107
Q9H158,912,0.0107
P78524,912,0.0107
Q8NDX1,912,0.0107
Q8NI60,912,0.0107
Q8TC59,911,0.0107
Q8IWY4,910,0.0107
Q96JQ2,910,0.0107
Q9UQ74,910,0.0107
O00462,910,0.0107
Q16706,909,0.0107
Q9H8Y5,909,0.0107
Q7Z2K8,909,0.0107
Q8NG08,909,0.0107
Q9Y4C1,909,0.0107
Q68CR7,909,0.0107
Q9UPU3,908,0.0106
Q5VYS8,908,0.0106
Q96C12,908,0.0106
Q9Y5E3,908,0.0106
Q8NE09,908,0.0106
Q92585,908,0.0106
P53621,908,0.0106
Q9BX69,908,0.0106
Q6P5Z2,908,0.0106
Q9H0X9,908,0.0106
Q15155,907,0.0106
Q12840,907,0.0106
Q14055,907,0.0106
O60284,906,0.0106
Q8N961,906,0.0106
Q8NFA0,906,0.0106
Q9NQ66,906,0.0106
A6NNN8,905,0.0106
Q7LBC6,905,0.0106
Q9H2P0,905,0.0106
O60330,905,0.0106
O94979,905,0.0106
Q9ULU8,905,0.0106
Q9HD20,904,0.0106
Q8TBB5,904,0.0106
P02730,904,0.0106
Q15849,904,0.0106
P29376,903,0.0106
Q9HCL0,903,0.0106
Q5W0Q7,903,0.0106
O43156,903,0.0106
Q8IX03,903,0.0106
O14727,903,0.0106
Q9H582,903,0.0106
Q86UW7,902,0.0106
Q8TD16,902,0.0106
O43424,902,0.0106
Q15735,902,0.0106
Q9BZ72,902,0.0106
Q96JN2,901,0.0106
P19827,901,0.0106
P98155,901,0.0106
Q5T0W9,901,0.0106
Q63HK5,900,0.0106
Q6UWE0,900,0.0106
Q9ULJ6,900,0.0106
Q16827,900,0.0106
Q7Z2K6,899,0.0105
Q96DR7,899,0.0105
Q9NRM7,899,0.0105
P23769,898,0.0105
Q86X10,898,0.0105
Q9UPV9,898,0.0105
Q9UPN7,898,0.0105
Q5VUB5,897,0.0105
Q5VT97,897,0.0105
Q9NXL9,897,0.0105
Q9NSE4,897,0.0105
P78325,896,0.0105
Q01831,896,0.0105
P16403,896,0.0105
Q9BZH6,896,0.0105
P60484,895,0.0105
Q92539,895,0.0105
Q9ULJ3,894,0.0105
O95104,894,0.0105
O94898,893,0.0105
Q3SYG4,893,0.0105
Q8NCG7,893,0.0105
Q96IR2,893,0.0105
Q53EP0,893,0.0105
Q13046,893,0.0105
Q96R06,893,0.0105
Q76KP1,893,0.0105
Q68DC2,892,0.0105
Q58DX5,892,0.0105
Q659A1,892,0.0105
Q8NCX0,892,0.0105
O95398,892,0.0105
Q5T601,891,0.0104
O95486,891,0.0104
Q6VMQ6,891,0.0104
Q99550,891,0.0104
P0CG38,890,0.0104
P54802,890,0.0104
A4D0V7,890,0.0104
Q7KZ85,890,0.0104
O95197,890,0.0104
Q8N398,890,0.0104
P56192,889,0.0104
P17301,889,0.0104
P32926,889,0.0104
Q9BYN7,889,0.0104
O75437,889,0.0104
P15144,888,0.0104
P29317,888,0.0104
Q16512,888,0.0104
Q9Y5E8,888,0.0104
Q8IWV2,887,0.0104
O15063,887,0.0104
Q9H211,887,0.0104
P48736,887,0.0104
Q9Y5G2,886,0.0104
P05165,886,0.0104
Q9UPW8,886,0.0104
Q9UHX3,885,0.0104
Q9H3S1,885,0.0104
Q5TAG4,885,0.0104
Q4L235,885,0.0104
Q9P2Q2,884,0.0104
Q8WVT3,884,0.0104
Q6ZRI6,884,0.0104
Q9UN71,883,0.0104
Q8N163,882,0.0103
Q9BYX2,882,0.0103
Q9NP58,881,0.0103
Q9NZJ5,881,0.0103
Q13485,881,0.0103
Q9UQB3,881,0.0103
O15440,881,0.0103
Q9UNA0,881,0.0103
Q9Y4G2,881,0.0103
O75309,881,0.0103
O76082,881,0.0103
Q9Y3R0,881,0.0103
O95347,881,0.0103
Q8N4C8,880,0.0103
O60308,880,0.0103
Q8IXT5,880,0.0103
Q0VG06,880,0.0103
Q07075,880,0.0103
Q6Y7W6,880,0.0103
P35858,880,0.0103
Q9ULE3,879,0.0103
O43541,879,0.0103
P55011,879,0.0103
Q8TF46,879,0.0103
Q8IY81,878,0.0103
Q9P2G4,878,0.0103
Q2TBA0,878,0.0103
O95789,877,0.0103
A6NGR9,877,0.0103
Q96RT6,877,0.0103
Q13615,876,0.0103
Q9BU23,876,0.0103
Q9UQ84,876,0.0103
P80108,876,0.0103
P51659,876,0.0103
Q00889,876,0.0103
Q9H6S3,876,0.0103
Q99570,875,0.0103
Q9UKM7,875,0.0103
Q14574,875,0.0103
O60266,875,0.0103
Q9H4M7,875,0.0103
Q99062,875,0.0103
O75362,875,0.0103
Q4G176,875,0.0103
Q9UMX1,875,0.0103
Q495T6,874,0.0102
Q9UDT6,874,0.0102
Q8N423,874,0.0102
O60486,874,0.0102
Q5T0Z8,874,0.0102
Q12791,874,0.0102
P51798,874,0.0102
Q93084,873,0.0102
O75891,873,0.0102
P33151,873,0.0102
Q6IPM2,873,0.0102
O60294,873,0.0102
Q9UBZ9,873,0.0102
Q3KR16,873,0.0102
Q8NCM2,873,0.0102
P28698,873,0.0102
Q9P2F6,873,0.0102
Q8N5Q1,872,0.0102
O75106,872,0.0102
O43909,872,0.0102
